offset,value
42716,3507651185
42720,304683339
42724,4073509685
42728,2993060992
42732,303067663
42736,336410997
42740,3788286213
42744,3559628575
42748,641908409
42752,3058346487
42756,1851910353
42760,1618672406
42764,3041115409
42768,2402953593
42772,1962873279
42776,151698355
42780,2308758965
42784,658298393
42788,143810584
42792,2584682426
42796,2117835821
42800,2952423972
42804,3194970913
42808,982760660
42812,2187855326
42816,1688166183
42820,2667864784
42824,2774710157
42828,2404347878
42832,1671460483
42836,4180818035
42840,3024340262
42844,1756390096
42848,3995195225
42852,2439259398
42856,1386591660
42860,1489493099
42864,1918497895
42868,1617254316
42872,2921153397
42876,2786782520
42880,3174184842
42884,142591675
42888,2838648437
42892,428462189
42896,189843336
42900,4189239946
42904,2250463290
42908,1021842402
42912,842468268
42916,1181287494
42920,2648748987
42924,1172389545
42928,2822692470
42932,303063958
42936,1773653491
42940,2706095691
42944,2201749006
42948,3700235195
42952,578622665
42956,3442962919
42960,1424474671
42964,4021209395
42968,2370948767
42972,2242503812
42976,2317385436
42980,2157822905
42984,467434648
42988,3494627432
42992,397844642
42996,942959964
43000,541816985
43004,3357754423
43008,2869558634
43012,4207756748
43016,4094511110
43020,2912137968
43024,2127462921
43028,688722082
43032,3242020927
43036,2684938518
43040,405046612
43044,3992221060
43048,457348769
43052,165092149
43056,4171617764
43060,2916104161
43064,3734650139
43068,3995652360
43072,2432250810
43076,4237225231
43080,2246437342
43084,2233334363
43088,1380271042
43092,3680517094
43096,1378265919
43100,3853546114
43104,599496954
43108,2997990281
43112,2734084272
43116,1538020245
43120,3303414176
43124,3842771723
43128,902021018
43132,658687758
43136,2438144060
43140,393461853
43144,2670690050
43148,3892514930
43152,21141856
43156,2049213881
43160,15469730
43164,486816686
43168,3519097786
43172,3462687036
43176,1534595903
43180,948429476
43184,2879508101
43188,2406293313
43192,949490839
43196,3087295287
43200,1778107359
43204,1851421583
43208,1992403548
43212,479459987
43216,2988348903
43220,1414805469
43224,2159774648
43228,4018678988
43232,44194680
43236,2483345026
43240,4122267011
43244,2908410857
43248,4077166318
43252,1035207285
43256,139743093
43260,1919282642
43264,1137524105
43268,3655911059
43272,1543081172
43276,1593888435
43280,3180866230
43284,4255723842
43288,648521205
43292,2454384005
43296,1511998763
43300,2428758313
43304,2169185070
43308,1749938823
43312,633490323
43316,1655985575
43320,980548616
43324,3544007563
43328,1594479174
43332,526049352
43336,3087546574
43340,1031512859
43344,1694662732
43348,2595546386
43352,515983961
43356,1522301196
43360,786108219
43364,3736271616
43368,4121228414
43372,868910459
43376,370640885
43380,2153114919
43384,684225393
43388,1968939499
43392,2017189406
43396,1259772598
43400,607761450
43404,432529206
43408,645410308
43412,1306342478
43416,1364449931
43420,714160894
43424,2367807320
43428,412609208
43432,405027854
43436,1149693442
43440,2929537211
43444,1290845692
43448,4044446130
43452,959709614
43456,1514009262
43460,3269321732
43464,722858063
43468,213525713
43472,268780454
43476,2391940288
43480,4188684716
43484,1825789219
43488,264465216
43492,2679829376
43496,2448760557
43500,2010061640
43504,1523317180
43508,3050707234
43512,608227177
43516,263435640
43520,4062758917
43524,399938146
43528,2057335108
43532,839935986
43536,3930384868
43540,1697283059
43544,3070857652
43548,4241831915
43552,2998739830
43556,2959591038
43560,3033205963
43564,2337147492
43568,907403601
43572,1848048492
43576,3161630595
43580,3987799378
43584,300277074
43588,3653873905
43592,461328818
43596,1343649452
43600,102082118
43604,3000142506
43608,3451205677
43612,1034212977
43616,3974609830
43620,2375100252
43624,1731423436
43628,1251851311
43632,4254251500
43636,144525929
43640,3026667196
43644,349115025
43648,934703070
43652,3767600907
43656,1600702334
43660,1816202383
43664,3707536634
43668,3495981943
43672,2159421961
43676,34300880
43680,3955419903
43684,817829969
43688,3049467136
43692,2037993347
43696,1218938978
43700,3782502969
43704,1400811227
43708,2023417197
43712,2908953056
43716,3211853861
43720,2012249578
43724,729507384
43728,3743324579
43732,1345325978
43736,3959023308
43740,3004693858
43744,3623923017
43748,3385343784
43752,2525414466
43756,625206347
43760,846927375
43764,3071997247
43768,1211681064
43772,153923879
43776,1519758414
43780,391056071
43784,2376098551
43788,2076316604
43792,767816218
43796,1630633852
43800,2757982528
43804,3900049079
43808,2600088429
43812,2723958800
43816,279486632
43820,553391208
43824,1180871746
43828,4291105413
43832,343370429
43836,4200580507
43840,4059039115
43844,1332022388
43848,3268078992
43852,1869475337
43856,788734900
43860,446046285
43864,1924103147
43868,3889459197
43872,3680687172
43876,1893806636
43880,970888448
43884,800190915
43888,1452325354
43892,1838515379
43896,4019418207
43900,2104635312
43904,1155839511
43908,1377645835
43912,3439006265
43916,1888538846
43920,2250415374
43924,2630019974
43928,1036490535
43932,1065332316
43936,2156608929
43940,993885556
43944,49441074
43948,3157101543
43952,2501468305
43956,1967508113
43960,958356015
43964,3850252526
43968,4019091703
43972,1443912198
43976,836011166
43980,1313037036
43984,3069164936
43988,704436866
43992,4277369118
43996,2770294088
44000,3297656955
44004,3978528776
44008,4269160363
44012,925198301
44016,2304985002
44020,1733256496
44024,691324883
44028,1347753090
44032,2925160706
44036,1314120237
44040,1283763394
44044,733523275
44048,2180940905
44052,2420146242
44056,3869263803
44060,3220682540
44064,4087717866
44068,2106754345
44072,1391978222
44076,3671360446
44080,2262138439
44084,2512411405
44088,128064480
44092,695382795
44096,2610388310
44100,1930440037
44104,3653257688
44108,2584540982
44112,2954240531
44116,458173817
44120,3667540638
44124,1179598234
44128,109400050
44132,1444013857
44136,234984955
44140,1514953000
44144,2672935605
44148,1438163876
44152,4244074079
44156,3807255147
44160,1213504500
44164,2308944168
44168,918631122
44172,695123362
44176,3005724792
44180,3594841005
44184,4123492133
44188,1394097911
44192,1004932368
44196,2484303289
44200,2599300980
44204,3257069992
44208,846345120
44212,931977885
44216,1807873421
44220,2466459444
44224,2539151024
44228,1062080351
44232,3895445397
44236,4116098114
44240,2952770375
44244,3642347513
44248,4171622337
44252,3658051254
44256,4085649033
44260,3926130614
44264,1422407100
44268,858793736
44272,3444822688
44276,4143294885
44280,2174399760
44284,1925955129
44288,3591204140
44292,571889337
44296,1993937253
44300,3268329706
44304,2937455107
44308,2399109113
44312,3792694129
44316,3772815900
44320,704216777
44324,35898497
44328,2478004798
44332,3287759274
44336,872332225
44340,418152819
44344,1089557552
44348,1599106739
44352,363744791
44356,2256634725
44360,3358144802
44364,2739892218
44368,376306305
44372,2713925774
44376,428648300
44380,540815045
44384,3863333962
44388,3752716234
44392,3959719914
44396,1605605093
44400,3197062830
44404,3026455164
44408,3281081426
44412,1321649064
44416,2972950368
44420,101818523
44424,1305899764
44428,2538195804
44432,898212103
44436,3830937296
44440,1595173779
44444,3951129373
44448,3036132097
44452,3566764972
44456,1797185573
44460,4082413702
44464,1684831302
44468,774354731
44472,301505525
44476,1977388411
44480,4294372884
44484,350281789
44488,3922985611
44492,2476281426
44496,818377834
44500,65313382
44504,3949314859
44508,814373744
44512,309654670
44516,2835036158
44520,1675829659
44524,3175683977
44528,1363079505
44532,3029828842
44536,1796502075
44540,2657666543
44544,812820698
44548,1383676762
44552,3420099896
44556,4036429724
44560,1121791816
44564,3801224835
44568,956609348
44572,3903456591
44576,816902047
44580,714450092
44584,1735145752
44588,1148355329
44592,601919963
44596,832894962
44600,1208879653
44604,664293469
44608,3301333355
44612,4149588776
44616,1357005545
44620,3162321337
44624,2160872061
44628,1010233642
44632,230735543
44636,656910826
44640,3189609904
44644,47287409
44648,1209141271
44652,3796416230
44656,1167953464
44660,1248032130
44664,991702513
44668,99430613
44672,1095352419
44676,918596787
44680,2827497255
44684,3126569643
44688,3922046125
44692,1191577284
44696,4084887294
44700,4146905101
44704,3177195856
44708,773855909
44712,1801860520
44716,2333914548
44720,2437105352
44724,2580524353
44728,961674091
44732,1276543307
44736,4278784234
44740,3544735719
44744,2823689061
44748,526380589
44752,4226178235
44756,1293609882
44760,2999102330
44764,555061452
44768,1145776892
44772,1289305595
44776,3404823752
44780,1197004954
44784,2751797072
44788,2845337704
44792,3417000074
44796,2730587953
44800,2747005603
44804,2446687681
44808,2154794907
44812,1098595091
44816,1260529828
44820,2875890089
44824,1153211340
44828,709520612
44832,4125711025
44836,2474140709
44840,2730621980
44844,2059523349
44848,2952100279
44852,3522066247
44856,813169100
44860,518872633
44864,2813005593
44868,3457110490
44872,1619209178
44876,1842381259
44880,2408457749
44884,1966841748
44888,1878313242
44892,748276435
44896,1402277664
44900,3107716046
44904,1279006680
44908,2605833642
44912,3517582169
44916,3674073626
44920,3693784038
44924,110365146
44928,1486775293
44932,1601320220
44936,1874157580
44940,3875399817
44944,3041590626
44948,2570436368
44952,4051221136
44956,1076359650
44960,1360784498
44964,3649760856
44968,4251078262
44972,1846393933
44976,2562541030
44980,186235962
44984,42167261
44988,330989183
44992,2605603268
44996,2699998634
45000,2055575716
45004,1932767521
45008,1046334053
45012,1639713280
45016,690736248
45020,672282131
45024,1313756690
45028,1680190790
45032,2736519695
45036,2515770169
45040,786841041
45044,3902400062
45048,381804761
45052,4209307632
45056,2712179920
45060,3719524382
45064,1199344430
45068,2283025439
45072,3323793451
45076,149964313
45080,3199983250
45084,3577708732
45088,1047666038
45092,2801989314
45096,3610200173
45100,3558199936
45104,394772834
45108,1587297739
45112,1055323518
45116,54040327
45120,3449571258
45124,3963749392
45128,1433733736
45132,3992198144
45136,3472439096
45140,3358870671
45144,3310314568
45148,2812277725
45152,142587368
45156,1090600998
45160,1889423194
45164,3981564649
45168,523056763
45172,135516783
45176,3602978737
45180,985785919
45184,4148581033
45188,2130577542
45192,2243307320
45196,2702959767
45200,2704175134
45204,4187000060
45208,2539489395
45212,6192158
45216,127945634
45220,3022462841
45224,1553273532
45228,1850235128
45232,3738647241
45236,1161171221
45240,653483470
45244,792249003
45248,2816389782
45252,1112090923
45256,3788150945
45260,2213615699
45264,3525271953
45268,33916171
45272,3126831940
45276,3717646790
45280,1584712448
45284,2018404877
45288,1927185927
45292,161790521
45296,2465099323
45300,3435864065
45304,3071509302
45308,2819098258
45312,2973580514
45316,4290671545
45320,1243381763
45324,1959591818
45328,1544504542
45332,412929688
45336,3955082645
45340,4232927645
45344,2344488436
45348,1828273827
45352,3350538731
45356,1275052024
45360,1042815910
45364,91353233
45368,4121417106
45372,3601626076
45376,1391072327
45380,741930231
45384,3831104086
45388,1446292184
45392,798673990
45396,1631378599
45400,201407561
45404,2713239852
45408,1009985363
45412,2166747187
45416,695360584
45420,1403489337
45424,2967548665
45428,4194052471
45432,2849799252
45436,654132132
45440,3799232371
45444,1069490154
45448,3469487986
45452,3790216024
45456,1674775417
45460,3132481380
45464,1084132148
45468,2445702919
45472,843688124
45476,3699939239
45480,1832053846
45484,967472243
45488,910929513
45492,3002395880
45496,3439543394
45500,888460666
45504,460891579
45508,110226426
45512,2104625481
45516,2010680700
45520,49923052
45524,257461802
45528,1278433871
45532,2186471228
45536,1455885216
45540,1529078961
45544,1385467482
45548,22459591
45552,3257873891
45556,1063717989
45560,3015297716
45564,3974157383
45568,1894210452
45572,940388555
45576,2224656635
45580,3999763682
45584,3586252508
45588,1352128075
45592,1737899756
45596,4094844938
45600,1648802761
45604,4125968367
45608,1243706568
45612,2909201757
45616,766651049
45620,2465429977
45624,2865430872
45628,2760546330
45632,2139292249
45636,3202580790
45640,4142575525
45644,3937397601
